,name,path,tags
49,shower04.jpg,../images/places/landmark/inside/structure/shower/shower04.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
50,shower07.jpg,../images/places/landmark/inside/structure/shower/shower07.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
51,shower10.jpg,../images/places/landmark/inside/structure/shower/shower10.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
52,shower12.jpg,../images/places/landmark/inside/structure/shower/shower12.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
53,shower20.jpg,../images/places/landmark/inside/structure/shower/shower20.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
54,shower13.jpg,../images/places/landmark/inside/structure/shower/shower13.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
55,shower08.jpg,../images/places/landmark/inside/structure/shower/shower08.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
56,shower06.jpg,../images/places/landmark/inside/structure/shower/shower06.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
57,shower03.jpg,../images/places/landmark/inside/structure/shower/shower03.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
58,shower15.jpg,../images/places/landmark/inside/structure/shower/shower15.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
59,shower18.jpg,../images/places/landmark/inside/structure/shower/shower18.jpg,"('places', 'landmark', 'inside', 'structure', 'shower')"
60,bathtub06.jpg,../images/places/landmark/inside/structure/bathtub/bathtub06.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
61,bathtub07.jpg,../images/places/landmark/inside/structure/bathtub/bathtub07.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
62,bathtub18.jpg,../images/places/landmark/inside/structure/bathtub/bathtub18.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
63,bathtub03.jpg,../images/places/landmark/inside/structure/bathtub/bathtub03.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
64,bathtub08.jpg,../images/places/landmark/inside/structure/bathtub/bathtub08.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
65,bathtub15.jpg,../images/places/landmark/inside/structure/bathtub/bathtub15.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
66,bathtub17.jpg,../images/places/landmark/inside/structure/bathtub/bathtub17.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
67,bathtub13.jpg,../images/places/landmark/inside/structure/bathtub/bathtub13.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
68,bathtub10.jpg,../images/places/landmark/inside/structure/bathtub/bathtub10.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
69,bathtub12.jpg,../images/places/landmark/inside/structure/bathtub/bathtub12.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
70,bathtub20.jpg,../images/places/landmark/inside/structure/bathtub/bathtub20.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
71,bathtub09.jpg,../images/places/landmark/inside/structure/bathtub/bathtub09.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
72,bathtub04.jpg,../images/places/landmark/inside/structure/bathtub/bathtub04.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
73,bathtub02.jpg,../images/places/landmark/inside/structure/bathtub/bathtub02.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
74,bathtub05.jpg,../images/places/landmark/inside/structure/bathtub/bathtub05.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
75,bathtub01.jpg,../images/places/landmark/inside/structure/bathtub/bathtub01.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
76,bathtub11.jpg,../images/places/landmark/inside/structure/bathtub/bathtub11.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
77,bathtub14.jpg,../images/places/landmark/inside/structure/bathtub/bathtub14.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
78,bathtub16.jpg,../images/places/landmark/inside/structure/bathtub/bathtub16.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
79,bathtub19.jpg,../images/places/landmark/inside/structure/bathtub/bathtub19.jpg,"('places', 'landmark', 'inside', 'structure', 'bathtub')"
80,urinal13.jpg,../images/places/landmark/inside/structure/urinal/urinal13.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
81,urinal02.jpg,../images/places/landmark/inside/structure/urinal/urinal02.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
82,urinal04.jpg,../images/places/landmark/inside/structure/urinal/urinal04.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
83,urinal05.jpg,../images/places/landmark/inside/structure/urinal/urinal05.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
84,urinal01.jpg,../images/places/landmark/inside/structure/urinal/urinal01.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
85,urinal18.jpg,../images/places/landmark/inside/structure/urinal/urinal18.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
86,urinal19.jpg,../images/places/landmark/inside/structure/urinal/urinal19.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
87,urinal17.jpg,../images/places/landmark/inside/structure/urinal/urinal17.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
88,urinal14.jpg,../images/places/landmark/inside/structure/urinal/urinal14.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
89,urinal06.jpg,../images/places/landmark/inside/structure/urinal/urinal06.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
90,urinal09.jpg,../images/places/landmark/inside/structure/urinal/urinal09.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
91,urinal03.jpg,../images/places/landmark/inside/structure/urinal/urinal03.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
92,urinal12.jpg,../images/places/landmark/inside/structure/urinal/urinal12.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
93,urinal10.jpg,../images/places/landmark/inside/structure/urinal/urinal10.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
94,urinal11.jpg,../images/places/landmark/inside/structure/urinal/urinal11.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
95,urinal20.jpg,../images/places/landmark/inside/structure/urinal/urinal20.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
96,urinal15.jpg,../images/places/landmark/inside/structure/urinal/urinal15.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
97,urinal16.jpg,../images/places/landmark/inside/structure/urinal/urinal16.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
98,urinal08.jpg,../images/places/landmark/inside/structure/urinal/urinal08.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
99,urinal07.jpg,../images/places/landmark/inside/structure/urinal/urinal07.jpg,"('places', 'landmark', 'inside', 'structure', 'urinal')"
100,MRI08.jpg,../images/places/landmark/inside/structure/MRI/MRI08.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
101,MRI01.jpg,../images/places/landmark/inside/structure/MRI/MRI01.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
102,MRI06.jpg,../images/places/landmark/inside/structure/MRI/MRI06.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
103,MRI12.jpg,../images/places/landmark/inside/structure/MRI/MRI12.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
104,MRI02.jpg,../images/places/landmark/inside/structure/MRI/MRI02.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
105,MRI09.jpg,../images/places/landmark/inside/structure/MRI/MRI09.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
106,MRI04.jpg,../images/places/landmark/inside/structure/MRI/MRI04.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
107,MRI13.jpg,../images/places/landmark/inside/structure/MRI/MRI13.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
108,MRI18.jpg,../images/places/landmark/inside/structure/MRI/MRI18.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
109,MRI11.jpg,../images/places/landmark/inside/structure/MRI/MRI11.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
110,MRI20.jpg,../images/places/landmark/inside/structure/MRI/MRI20.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
111,MRI15.jpg,../images/places/landmark/inside/structure/MRI/MRI15.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
112,MRI17.jpg,../images/places/landmark/inside/structure/MRI/MRI17.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
113,MRI16.jpg,../images/places/landmark/inside/structure/MRI/MRI16.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
114,MRI10.jpg,../images/places/landmark/inside/structure/MRI/MRI10.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
115,MRI07.jpg,../images/places/landmark/inside/structure/MRI/MRI07.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
116,MRI05.jpg,../images/places/landmark/inside/structure/MRI/MRI05.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
117,MRI14.jpg,../images/places/landmark/inside/structure/MRI/MRI14.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
118,MRI03.jpg,../images/places/landmark/inside/structure/MRI/MRI03.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
119,MRI19.jpg,../images/places/landmark/inside/structure/MRI/MRI19.jpg,"('places', 'landmark', 'inside', 'structure', 'MRI')"
120,beach18.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach18.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
121,beach12.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach12.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
122,beach01.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach01.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
123,beach19.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach19.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
124,beach13.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach13.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
125,beach15.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach15.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
126,beach11.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach11.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
127,beach06.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach06.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
128,beach08.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach08.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
129,beach17.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach17.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
130,beach03.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach03.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
131,beach20.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach20.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
132,beach10.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach10.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
133,beach09.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach09.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
134,beach02.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach02.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
135,beach14.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach14.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
136,beach07.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach07.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
137,beach04.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach04.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
138,beach16.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach16.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
139,beach05.jpg,../images/places/landmark/outdoors/geological_formation/beach/beach05.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'beach')"
140,mountain09.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain09.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
141,mountain04.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain04.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
142,mountain11.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain11.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
143,mountain05.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain05.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
144,mountain07.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain07.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
145,mountain03.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain03.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
146,mountain10.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain10.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
147,mountain02.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain02.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
148,mountain13.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain13.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
149,mountain18.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain18.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
150,mountain01.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain01.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
151,mountain19.jpg,../images/places/landmark/outdoors/geological_formation/mountain/mountain19.jpg,"('places', 'landmark', 'outdoors', 'geological_formation', 'mountain')"
